id,employee_id,employee_name_raw,team_raw,department_raw,survey_type,score,mte_score,ars_score,period_date,comments,raw_data,created_at
9141,414,Tolga Erdem,DevOps,YazÄ±lÄ±m GeliÅŸtirme,stress,2,,,2026-03-05,,,2026-06-03 13:27:41.285394
9142,415,Pinar Aksoy,Backend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.8,,,2026-03-05,,,2026-06-03 13:27:41.285395
9143,415,Pinar Aksoy,Backend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.7,,,2026-03-05,,,2026-06-03 13:27:41.285397
9144,415,Pinar Aksoy,Backend,YazÄ±lÄ±m GeliÅŸtirme,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285398
9145,416,Kerem Tunc,Frontend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.7,,,2026-03-05,,,2026-06-03 13:27:41.285399
9146,416,Kerem Tunc,Frontend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.6,,,2026-03-05,,,2026-06-03 13:27:41.2854
9147,416,Kerem Tunc,Frontend,YazÄ±lÄ±m GeliÅŸtirme,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285402
9148,417,Sude Karaca,QA,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.5,,,2026-03-05,,,2026-06-03 13:27:41.285403
9149,417,Sude Karaca,QA,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.7,,,2026-03-05,,,2026-06-03 13:27:41.285405
9150,417,Sude Karaca,QA,YazÄ±lÄ±m GeliÅŸtirme,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285406
9151,418,Baris Eren,Frontend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.4,,,2026-03-05,,,2026-06-03 13:27:41.285408
9152,418,Baris Eren,Frontend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.6,,,2026-03-05,,,2026-06-03 13:27:41.285409
9153,418,Baris Eren,Frontend,YazÄ±lÄ±m GeliÅŸtirme,stress,1.7,,,2026-03-05,,,2026-06-03 13:27:41.28541
9154,419,Melis Vural,DevOps,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.1,,,2026-03-05,,,2026-06-03 13:27:41.285412
9155,419,Melis Vural,DevOps,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.4,,,2026-03-05,,,2026-06-03 13:27:41.285413
9156,419,Melis Vural,DevOps,YazÄ±lÄ±m GeliÅŸtirme,stress,1.8,,,2026-03-05,,,2026-06-03 13:27:41.285415
9157,420,Yigit Ari,Frontend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.1,,,2026-03-05,,,2026-06-03 13:27:41.285416
9158,420,Yigit Ari,Frontend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,2.8,,,2026-03-05,,,2026-06-03 13:27:41.285418
9159,420,Yigit Ari,Frontend,YazÄ±lÄ±m GeliÅŸtirme,stress,1.8,,,2026-03-05,,,2026-06-03 13:27:41.285419
9160,421,Asli Cetin,Backend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.8,,,2026-03-05,,,2026-06-03 13:27:41.28542
9161,421,Asli Cetin,Backend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.6,,,2026-03-05,,,2026-06-03 13:27:41.285421
9162,421,Asli Cetin,Backend,YazÄ±lÄ±m GeliÅŸtirme,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285423
9163,422,Deniz Soylu,Frontend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.3,,,2026-03-05,,,2026-06-03 13:27:41.285424
9164,422,Deniz Soylu,Frontend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.2,,,2026-03-05,,,2026-06-03 13:27:41.285425
9165,422,Deniz Soylu,Frontend,YazÄ±lÄ±m GeliÅŸtirme,stress,1.6,,,2026-03-05,,,2026-06-03 13:27:41.285427
9166,423,Burcu Isik,QA,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.1,,,2026-03-05,,,2026-06-03 13:27:41.285428
9167,423,Burcu Isik,QA,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,2.9,,,2026-03-05,,,2026-06-03 13:27:41.28543
9168,423,Burcu Isik,QA,YazÄ±lÄ±m GeliÅŸtirme,stress,2.1,,,2026-03-05,,,2026-06-03 13:27:41.285431
9169,424,Kaan Oz,DevOps,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.7,,,2026-03-05,,,2026-06-03 13:27:41.285432
9170,424,Kaan Oz,DevOps,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.8,,,2026-03-05,,,2026-06-03 13:27:41.285438
9171,424,Kaan Oz,DevOps,YazÄ±lÄ±m GeliÅŸtirme,stress,1.7,,,2026-03-05,,,2026-06-03 13:27:41.28544
9172,425,Naz Yalin,Backend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.4,,,2026-03-05,,,2026-06-03 13:27:41.285441
9173,425,Naz Yalin,Backend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.4,,,2026-03-05,,,2026-06-03 13:27:41.285442
9174,425,Naz Yalin,Backend,YazÄ±lÄ±m GeliÅŸtirme,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285443
9175,426,Ali YÄ±lmaz,Marmara,SatÄ±ÅŸ,motivation,2.9,,,2026-03-05,,,2026-06-03 13:27:41.285445
9176,426,Ali YÄ±lmaz,Marmara,SatÄ±ÅŸ,satisfaction,3.2,,,2026-03-05,,,2026-06-03 13:27:41.285446
9177,426,Ali YÄ±lmaz,Marmara,SatÄ±ÅŸ,stress,2.2,,,2026-03-05,,,2026-06-03 13:27:41.285477
9178,427,AyÅŸe Demir,Ege,SatÄ±ÅŸ,motivation,3.9,,,2026-03-05,,,2026-06-03 13:27:41.285483
9179,427,AyÅŸe Demir,Ege,SatÄ±ÅŸ,satisfaction,4.2,,,2026-03-05,,,2026-06-03 13:27:41.285484
9180,427,AyÅŸe Demir,Ege,SatÄ±ÅŸ,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285486
9181,428,Mehmet Kaya,Karadeniz,SatÄ±ÅŸ,motivation,3,,,2026-03-05,,,2026-06-03 13:27:41.285487
9182,428,Mehmet Kaya,Karadeniz,SatÄ±ÅŸ,satisfaction,2.8,,,2026-03-05,,,2026-06-03 13:27:41.285488
9183,428,Mehmet Kaya,Karadeniz,SatÄ±ÅŸ,stress,1.9,,,2026-03-05,,,2026-06-03 13:27:41.28549
9184,429,Fatma Ã‡elik,Marmara,SatÄ±ÅŸ,motivation,3.1,,,2026-03-05,,,2026-06-03 13:27:41.285491
9185,429,Fatma Ã‡elik,Marmara,SatÄ±ÅŸ,satisfaction,3.3,,,2026-03-05,,,2026-06-03 13:27:41.285493
9186,429,Fatma Ã‡elik,Marmara,SatÄ±ÅŸ,stress,2,,,2026-03-05,,,2026-06-03 13:27:41.285495
9187,430,Mustafa KoÃ§,Karadeniz,SatÄ±ÅŸ,motivation,3.6,,,2026-03-05,,,2026-06-03 13:27:41.285496
9188,430,Mustafa KoÃ§,Karadeniz,SatÄ±ÅŸ,satisfaction,4,,,2026-03-05,,,2026-06-03 13:27:41.285497
9189,430,Mustafa KoÃ§,Karadeniz,SatÄ±ÅŸ,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285498
9190,431,Zeynep Åahin,Dogu Anadolu,SatÄ±ÅŸ,motivation,3.3,,,2026-03-05,,,2026-06-03 13:27:41.285499
9191,431,Zeynep Åahin,Dogu Anadolu,SatÄ±ÅŸ,satisfaction,3.3,,,2026-03-05,,,2026-06-03 13:27:41.285501
9192,431,Zeynep Åahin,Dogu Anadolu,SatÄ±ÅŸ,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285502
9193,432,Ahmet Ã–ztÃ¼rk,Ic Anadolu,SatÄ±ÅŸ,motivation,3.2,,,2026-03-05,,,2026-06-03 13:27:41.285503
9194,432,Ahmet Ã–ztÃ¼rk,Ic Anadolu,SatÄ±ÅŸ,satisfaction,3.4,,,2026-03-05,,,2026-06-03 13:27:41.285505
9195,432,Ahmet Ã–ztÃ¼rk,Ic Anadolu,SatÄ±ÅŸ,stress,2.1,,,2026-03-05,,,2026-06-03 13:27:41.285506
9196,433,Elif AydÄ±n,Marmara,SatÄ±ÅŸ,motivation,3.7,,,2026-03-05,,,2026-06-03 13:27:41.285508
9197,433,Elif AydÄ±n,Marmara,SatÄ±ÅŸ,satisfaction,4,,,2026-03-05,,,2026-06-03 13:27:41.285509
9198,433,Elif AydÄ±n,Marmara,SatÄ±ÅŸ,stress,1.6,,,2026-03-05,,,2026-06-03 13:27:41.285511
9199,434,Caner YÄ±ldÄ±z,Akdeniz,SatÄ±ÅŸ,motivation,3.5,,,2026-03-05,,,2026-06-03 13:27:41.285512
9200,434,Caner YÄ±ldÄ±z,Akdeniz,SatÄ±ÅŸ,satisfaction,3.3,,,2026-03-05,,,2026-06-03 13:27:41.285513
9201,434,Caner YÄ±ldÄ±z,Akdeniz,SatÄ±ÅŸ,stress,1.7,,,2026-03-05,,,2026-06-03 13:27:41.285515
9202,435,Burcu Arslan,Akdeniz,SatÄ±ÅŸ,motivation,3.6,,,2026-03-05,,,2026-06-03 13:27:41.285516
9203,435,Burcu Arslan,Akdeniz,SatÄ±ÅŸ,satisfaction,3.3,,,2026-03-05,,,2026-06-03 13:27:41.285518
9204,435,Burcu Arslan,Akdeniz,SatÄ±ÅŸ,stress,1.8,,,2026-03-05,,,2026-06-03 13:27:41.285519
9205,436,Kerem Arslan,Guneydogu Anadolu,SatÄ±ÅŸ,motivation,3.7,,,2026-03-05,,,2026-06-03 13:27:41.28552
9206,436,Kerem Arslan,Guneydogu Anadolu,SatÄ±ÅŸ,satisfaction,3.9,,,2026-03-05,,,2026-06-03 13:27:41.285522
9207,436,Kerem Arslan,Guneydogu Anadolu,SatÄ±ÅŸ,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285523
9208,437,Selin YÄ±lmaz,Ic Anadolu,SatÄ±ÅŸ,motivation,3.3,,,2026-03-05,,,2026-06-03 13:27:41.285525
9209,437,Selin YÄ±lmaz,Ic Anadolu,SatÄ±ÅŸ,satisfaction,3.2,,,2026-03-05,,,2026-06-03 13:27:41.285527
9210,437,Selin YÄ±lmaz,Ic Anadolu,SatÄ±ÅŸ,stress,1.9,,,2026-03-05,,,2026-06-03 13:27:41.285528
9211,438,Tuncay DoÄŸan,Dogu Anadolu,SatÄ±ÅŸ,motivation,3.9,,,2026-03-05,,,2026-06-03 13:27:41.28553
9212,438,Tuncay DoÄŸan,Dogu Anadolu,SatÄ±ÅŸ,satisfaction,3.9,,,2026-03-05,,,2026-06-03 13:27:41.285531
9213,438,Tuncay DoÄŸan,Dogu Anadolu,SatÄ±ÅŸ,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285532
9214,439,Nihan Korkmaz,Dogu Anadolu,SatÄ±ÅŸ,motivation,3,,,2026-03-05,,,2026-06-03 13:27:41.285534
9215,439,Nihan Korkmaz,Dogu Anadolu,SatÄ±ÅŸ,satisfaction,3.4,,,2026-03-05,,,2026-06-03 13:27:41.285535
9216,439,Nihan Korkmaz,Dogu Anadolu,SatÄ±ÅŸ,stress,2.2,,,2026-03-05,,,2026-06-03 13:27:41.285536
9217,440,Baran Ã–zdemir,Guneydogu Anadolu,SatÄ±ÅŸ,motivation,3.9,,,2026-03-05,,,2026-06-03 13:27:41.285537
9218,440,Baran Ã–zdemir,Guneydogu Anadolu,SatÄ±ÅŸ,satisfaction,4.2,,,2026-03-05,,,2026-06-03 13:27:41.285539
9219,440,Baran Ã–zdemir,Guneydogu Anadolu,SatÄ±ÅŸ,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285541
9220,441,Derya Kaplan,Guneydogu Anadolu,SatÄ±ÅŸ,motivation,3.8,,,2026-03-05,,,2026-06-03 13:27:41.285542
9221,441,Derya Kaplan,Guneydogu Anadolu,SatÄ±ÅŸ,satisfaction,3.8,,,2026-03-05,,,2026-06-03 13:27:41.285543
9222,441,Derya Kaplan,Guneydogu Anadolu,SatÄ±ÅŸ,stress,1.6,,,2026-03-05,,,2026-06-03 13:27:41.285545
9223,442,Serhat Bulut,Dogu Anadolu,SatÄ±ÅŸ,motivation,3.4,,,2026-03-05,,,2026-06-03 13:27:41.285546
9224,442,Serhat Bulut,Dogu Anadolu,SatÄ±ÅŸ,satisfaction,3.3,,,2026-03-05,,,2026-06-03 13:27:41.285548
9225,442,Serhat Bulut,Dogu Anadolu,SatÄ±ÅŸ,stress,1.8,,,2026-03-05,,,2026-06-03 13:27:41.28555
9226,443,Merve Polat,Akdeniz,SatÄ±ÅŸ,motivation,3.8,,,2026-03-05,,,2026-06-03 13:27:41.285551
9227,443,Merve Polat,Akdeniz,SatÄ±ÅŸ,satisfaction,3.8,,,2026-03-05,,,2026-06-03 13:27:41.285552
9228,443,Merve Polat,Akdeniz,SatÄ±ÅŸ,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285554
9229,444,Ozan Ã‡etin,Dogu Anadolu,SatÄ±ÅŸ,motivation,3.9,,,2026-03-05,,,2026-06-03 13:27:41.285555
9230,444,Ozan Ã‡etin,Dogu Anadolu,SatÄ±ÅŸ,satisfaction,3.8,,,2026-03-05,,,2026-06-03 13:27:41.285556
9231,444,Ozan Ã‡etin,Dogu Anadolu,SatÄ±ÅŸ,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285558
9232,445,Gamze Kurt,Ege,SatÄ±ÅŸ,motivation,3.4,,,2026-03-05,,,2026-06-03 13:27:41.285559
9233,445,Gamze Kurt,Ege,SatÄ±ÅŸ,satisfaction,3.3,,,2026-03-05,,,2026-06-03 13:27:41.28556
9234,445,Gamze Kurt,Ege,SatÄ±ÅŸ,stress,1.8,,,2026-03-05,,,2026-06-03 13:27:41.285562
9235,446,Hakan Acar,Ic Anadolu,SatÄ±ÅŸ,motivation,3.3,,,2026-03-05,,,2026-06-03 13:27:41.285563
9236,446,Hakan Acar,Ic Anadolu,SatÄ±ÅŸ,satisfaction,3.3,,,2026-03-05,,,2026-06-03 13:27:41.285564
9237,446,Hakan Acar,Ic Anadolu,SatÄ±ÅŸ,stress,2.1,,,2026-03-05,,,2026-06-03 13:27:41.285565
9238,447,Rana ÅimÅŸek,Akdeniz,SatÄ±ÅŸ,motivation,3.7,,,2026-03-05,,,2026-06-03 13:27:41.285567
9239,447,Rana ÅimÅŸek,Akdeniz,SatÄ±ÅŸ,satisfaction,3.6,,,2026-03-05,,,2026-06-03 13:27:41.285568
9240,447,Rana ÅimÅŸek,Akdeniz,SatÄ±ÅŸ,stress,1.7,,,2026-03-05,,,2026-06-03 13:27:41.28557
9241,448,Emre YÄ±ldÄ±z,Marmara,SatÄ±ÅŸ,motivation,3.3,,,2026-03-05,,,2026-06-03 13:27:41.285571
9242,448,Emre YÄ±ldÄ±z,Marmara,SatÄ±ÅŸ,satisfaction,3.5,,,2026-03-05,,,2026-06-03 13:27:41.285573
9243,448,Emre YÄ±ldÄ±z,Marmara,SatÄ±ÅŸ,stress,1.8,,,2026-03-05,,,2026-06-03 13:27:41.285574
9244,449,PÄ±nar GÃ¼l,Marmara,SatÄ±ÅŸ,motivation,3,,,2026-03-05,,,2026-06-03 13:27:41.285576
9245,449,PÄ±nar GÃ¼l,Marmara,SatÄ±ÅŸ,satisfaction,3.4,,,2026-03-05,,,2026-06-03 13:27:41.285578
9246,449,PÄ±nar GÃ¼l,Marmara,SatÄ±ÅŸ,stress,2.2,,,2026-03-05,,,2026-06-03 13:27:41.285579
9247,450,Tolga Kara,Akdeniz,SatÄ±ÅŸ,motivation,3.5,,,2026-03-05,,,2026-06-03 13:27:41.28558
9248,450,Tolga Kara,Akdeniz,SatÄ±ÅŸ,satisfaction,3.4,,,2026-03-05,,,2026-06-03 13:27:41.285582
9249,450,Tolga Kara,Akdeniz,SatÄ±ÅŸ,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285583
9250,451,AslÄ± ErdoÄŸan,Dogu Anadolu,SatÄ±ÅŸ,motivation,3.7,,,2026-03-05,,,2026-06-03 13:27:41.285585
9251,451,AslÄ± ErdoÄŸan,Dogu Anadolu,SatÄ±ÅŸ,satisfaction,3.4,,,2026-03-05,,,2026-06-03 13:27:41.285586
9252,451,AslÄ± ErdoÄŸan,Dogu Anadolu,SatÄ±ÅŸ,stress,1.5,,,2026-03-05,,,2026-06-03 13:27:41.285587
9253,452,Volkan Åahin,Ege,SatÄ±ÅŸ,motivation,3.1,,,2026-03-05,,,2026-06-03 13:27:41.285589
9254,452,Volkan Åahin,Ege,SatÄ±ÅŸ,satisfaction,3.2,,,2026-03-05,,,2026-06-03 13:27:41.28559
9255,452,Volkan Åahin,Ege,SatÄ±ÅŸ,stress,1.7,,,2026-03-05,,,2026-06-03 13:27:41.285591
9256,453,Ä°rem Ã–zkan,Dogu Anadolu,SatÄ±ÅŸ,motivation,3.1,,,2026-03-05,,,2026-06-03 13:27:41.285592
9257,453,Ä°rem Ã–zkan,Dogu Anadolu,SatÄ±ÅŸ,satisfaction,3.1,,,2026-03-05,,,2026-06-03 13:27:41.285594
9258,453,Ä°rem Ã–zkan,Dogu Anadolu,SatÄ±ÅŸ,stress,2.1,,,2026-03-05,,,2026-06-03 13:27:41.285595
9259,454,Burak Ã‡alÄ±ÅŸkan,Ic Anadolu,SatÄ±ÅŸ,motivation,2.8,,,2026-03-05,,,2026-06-03 13:27:41.285596
9260,454,Burak Ã‡alÄ±ÅŸkan,Ic Anadolu,SatÄ±ÅŸ,satisfaction,2.7,,,2026-03-05,,,2026-06-03 13:27:41.285598
9261,454,Burak Ã‡alÄ±ÅŸkan,Ic Anadolu,SatÄ±ÅŸ,stress,2.2,,,2026-03-05,,,2026-06-03 13:27:41.2856
9262,394,Hatice YÄ±ldÄ±rÄ±m,Genel,SatÄ±ÅŸ,motivation,3.1,,,2026-02-03,,,2026-06-03 13:27:41.285601
9263,394,Hatice YÄ±ldÄ±rÄ±m,Genel,SatÄ±ÅŸ,satisfaction,3.4,,,2026-02-03,,,2026-06-03 13:27:41.285603
9264,394,Hatice YÄ±ldÄ±rÄ±m,Genel,SatÄ±ÅŸ,stress,2.1,,,2026-02-03,,,2026-06-03 13:27:41.285604
9265,395,Zeynep Kaya,Akdeniz,SatÄ±ÅŸ,motivation,3.6,,,2026-02-03,,,2026-06-03 13:27:41.285605
9266,395,Zeynep Kaya,Akdeniz,SatÄ±ÅŸ,satisfaction,3.4,,,2026-02-03,,,2026-06-03 13:27:41.285608
9267,395,Zeynep Kaya,Akdeniz,SatÄ±ÅŸ,stress,1.5,,,2026-02-03,,,2026-06-03 13:27:41.285609
9268,396,Canan Dagdelen,Backend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.1,,,2026-02-03,,,2026-06-03 13:27:41.285611
9269,396,Canan Dagdelen,Backend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.5,,,2026-02-03,,,2026-06-03 13:27:41.285612
9270,396,Canan Dagdelen,Backend,YazÄ±lÄ±m GeliÅŸtirme,stress,1.8,,,2026-02-03,,,2026-06-03 13:27:41.285613
9271,397,Berkant Demir,DevOps,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.4,,,2026-02-03,,,2026-06-03 13:27:41.285615
9272,397,Berkant Demir,DevOps,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.2,,,2026-02-03,,,2026-06-03 13:27:41.285616
9273,397,Berkant Demir,DevOps,YazÄ±lÄ±m GeliÅŸtirme,stress,1.5,,,2026-02-03,,,2026-06-03 13:27:41.285617
9274,398,Elif Ozturk,Backend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.3,,,2026-02-03,,,2026-06-03 13:27:41.285619
9275,398,Elif Ozturk,Backend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.2,,,2026-02-03,,,2026-06-03 13:27:41.285621
9276,398,Elif Ozturk,Backend,YazÄ±lÄ±m GeliÅŸtirme,stress,2,,,2026-02-03,,,2026-06-03 13:27:41.285622
9277,399,Murat Kaya,Frontend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.5,,,2026-02-03,,,2026-06-03 13:27:41.285623
9278,399,Murat Kaya,Frontend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.5,,,2026-02-03,,,2026-06-03 13:27:41.285624
9279,399,Murat Kaya,Frontend,YazÄ±lÄ±m GeliÅŸtirme,stress,1.9,,,2026-02-03,,,2026-06-03 13:27:41.285625
9280,400,Selin Yilmaz,QA,YazÄ±lÄ±m GeliÅŸtirme,motivation,2.9,,,2026-02-03,,,2026-06-03 13:27:41.285627
9281,400,Selin Yilmaz,QA,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,2.8,,,2026-02-03,,,2026-06-03 13:27:41.285628
9282,400,Selin Yilmaz,QA,YazÄ±lÄ±m GeliÅŸtirme,stress,2.1,,,2026-02-03,,,2026-06-03 13:27:41.28563
9283,401,Caner Yildiz,Backend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.1,,,2026-02-03,,,2026-06-03 13:27:41.285632
9284,401,Caner Yildiz,Backend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.2,,,2026-02-03,,,2026-06-03 13:27:41.285633
9285,401,Caner Yildiz,Backend,YazÄ±lÄ±m GeliÅŸtirme,stress,2.1,,,2026-02-03,,,2026-06-03 13:27:41.285634
9286,402,Zeynep Celik,Frontend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.2,,,2026-02-03,,,2026-06-03 13:27:41.285636
9287,402,Zeynep Celik,Frontend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.3,,,2026-02-03,,,2026-06-03 13:27:41.285637
9288,402,Zeynep Celik,Frontend,YazÄ±lÄ±m GeliÅŸtirme,stress,2,,,2026-02-03,,,2026-06-03 13:27:41.285638
9289,403,Burak Sahin,Backend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3,,,2026-02-03,,,2026-06-03 13:27:41.28564
9290,403,Burak Sahin,Backend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,2.8,,,2026-02-03,,,2026-06-03 13:27:41.285641
9291,403,Burak Sahin,Backend,YazÄ±lÄ±m GeliÅŸtirme,stress,2.1,,,2026-02-03,,,2026-06-03 13:27:41.285642
9292,404,Emre Kilic,Frontend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.1,,,2026-02-03,,,2026-06-03 13:27:41.285644
9293,404,Emre Kilic,Frontend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,2.9,,,2026-02-03,,,2026-06-03 13:27:41.285645
9294,404,Emre Kilic,Frontend,YazÄ±lÄ±m GeliÅŸtirme,stress,2,,,2026-02-03,,,2026-06-03 13:27:41.285647
9295,405,Gamze Arslan,DevOps,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.5,,,2026-02-03,,,2026-06-03 13:27:41.285648
9296,405,Gamze Arslan,DevOps,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.6,,,2026-02-03,,,2026-06-03 13:27:41.28565
9297,405,Gamze Arslan,DevOps,YazÄ±lÄ±m GeliÅŸtirme,stress,1.5,,,2026-02-03,,,2026-06-03 13:27:41.285651
9298,406,Onur Polat,Backend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.8,,,2026-02-03,,,2026-06-03 13:27:41.285652
9299,406,Onur Polat,Backend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.8,,,2026-02-03,,,2026-06-03 13:27:41.285654
9300,406,Onur Polat,Backend,YazÄ±lÄ±m GeliÅŸtirme,stress,1.5,,,2026-02-03,,,2026-06-03 13:27:41.285655
9301,407,Derya Koc,Frontend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.3,,,2026-02-03,,,2026-06-03 13:27:41.285656
9302,407,Derya Koc,Frontend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.2,,,2026-02-03,,,2026-06-03 13:27:41.285702
9303,407,Derya Koc,Frontend,YazÄ±lÄ±m GeliÅŸtirme,stress,2.1,,,2026-02-03,,,2026-06-03 13:27:41.285707
9304,408,Alper Sen,DevOps,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.6,,,2026-02-03,,,2026-06-03 13:27:41.285709
9305,408,Alper Sen,DevOps,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.6,,,2026-02-03,,,2026-06-03 13:27:41.28571
9306,408,Alper Sen,DevOps,YazÄ±lÄ±m GeliÅŸtirme,stress,1.5,,,2026-02-03,,,2026-06-03 13:27:41.285712
9307,409,Irem Acar,Backend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.3,,,2026-02-03,,,2026-06-03 13:27:41.285713
9308,409,Irem Acar,Backend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.3,,,2026-02-03,,,2026-06-03 13:27:41.285714
9309,409,Irem Acar,Backend,YazÄ±lÄ±m GeliÅŸtirme,stress,1.5,,,2026-02-03,,,2026-06-03 13:27:41.285716
9310,410,Merve Tetik,Frontend,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.4,,,2026-02-03,,,2026-06-03 13:27:41.285717
9311,410,Merve Tetik,Frontend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.8,,,2026-02-03,,,2026-06-03 13:27:41.285719
9312,410,Merve Tetik,Frontend,YazÄ±lÄ±m GeliÅŸtirme,stress,1.7,,,2026-02-03,,,2026-06-03 13:27:41.285721
9313,411,Cenk Uysal,QA,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.6,,,2026-02-03,,,2026-06-03 13:27:41.285722
9314,411,Cenk Uysal,QA,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.7,,,2026-02-03,,,2026-06-03 13:27:41.285724
9315,411,Cenk Uysal,QA,YazÄ±lÄ±m GeliÅŸtirme,stress,1.5,,,2026-02-03,,,2026-06-03 13:27:41.285725
9316,412,Ece Ozkan,DevOps,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.1,,,2026-02-03,,,2026-06-03 13:27:41.285727
9317,412,Ece Ozkan,DevOps,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.2,,,2026-02-03,,,2026-06-03 13:27:41.285728
9318,412,Ece Ozkan,DevOps,YazÄ±lÄ±m GeliÅŸtirme,stress,1.8,,,2026-02-03,,,2026-06-03 13:27:41.28573
9319,413,Ozan Gunes,QA,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.4,,,2026-02-03,,,2026-06-03 13:27:41.285731
9320,413,Ozan Gunes,QA,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.5,,,2026-02-03,,,2026-06-03 13:27:41.285733
9321,413,Ozan Gunes,QA,YazÄ±lÄ±m GeliÅŸtirme,stress,1.6,,,2026-02-03,,,2026-06-03 13:27:41.285734
9322,414,Tolga Erdem,DevOps,YazÄ±lÄ±m GeliÅŸtirme,motivation,3.6,,,2026-02-03,,,2026-06-03 13:27:41.285736
9323,414,Tolga Erdem,DevOps,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.6,,,2026-02-03,,,2026-06-03 13:27:41.285737
9324,414,Tolga Erdem,DevOps,YazÄ±lÄ±m GeliÅŸtirme,stress,1.5,,,2026-02-03,,,2026-06-03 13:27:41.285739
9325,415,Pinar Aksoy,Backend,YazÄ±lÄ±m GeliÅŸtirme,motivation,2.8,,,2026-02-03,,,2026-06-03 13:27:41.28574
9326,415,Pinar Aksoy,Backend,YazÄ±lÄ±m GeliÅŸtirme,satisfaction,3.1,,,2026-02-03,,,2026-06-03 13:27:41.285742
